author,upvotes,label
23945,13,none
23945,19,none
23945,9,none
23945,15,none
23945,7,none
23945,18,none
23945,12,none
23945,9,none
23945,6,none
23945,7,none
23945,9,none
23945,22,none
23945,11,spam
23945,4,none
23945,16,none
23945,14,none
23945,4,none
23945,16,none
23945,13,none
23945,19,spam
23945,8,none
23945,19,none
23945,14,none
23945,19,spam
23945,11,none
23945,23,none
23945,9,none
23945,6,none
23945,20,none
23945,4,none
23945,10,none
23945,10,spam
23945,14,spam
23945,22,none
23945,4,none
23945,10,none
23945,12,none
23945,12,none
23945,13,spam
23945,10,none
23945,11,none
23945,23,none
23945,15,spam
23945,15,none
23945,10,none
23945,15,none
23945,7,none
23945,22,none
23945,4,none
23945,8,none
23945,11,none
23945,23,none
23945,17,none
23945,10,none
23945,7,none
23945,4,none
23945,8,none
23945,4,none
23945,9,none
23945,4,none
23945,13,none
23945,5,spam
23945,12,none
23945,22,none
23945,17,spam
23945,22,none
23945,12,none
23945,18,none
23945,19,none
23945,21,none
23945,11,none
23945,18,none
23945,22,none
23945,12,spam
23945,15,none
23945,18,none
23945,6,none
23945,11,none
23945,4,none
23945,19,none
23945,6,none
23945,13,none
23945,15,none
23945,21,none
23945,10,none
23945,10,none
23945,11,none
23945,8,none
23945,14,none
23945,22,none
23945,19,spam
23945,10,none
23945,10,none
23945,8,none
23945,6,spam
23945,20,none
23945,11,none
23945,7,none
23945,21,none
23945,19,none
23945,19,spam
23945,5,none
23945,6,none
23945,14,none
23945,13,none
23945,17,none
23945,7,none
23945,21,none
23945,12,none
23945,7,none
23945,4,none
23945,18,none
23945,10,none
23945,12,none
23945,10,spam
23945,9,none
23945,23,none
23945,5,none
23945,8,none
23945,16,none
23945,5,none
23945,14,spam
23945,20,none
23945,21,none
23945,20,none
23945,18,none
23945,15,none
23945,13,none
23945,20,none
23945,19,spam
23945,22,none
23945,13,none
23945,18,none
23945,9,none
23945,10,none
23945,22,none
23945,13,spam
23945,15,none
23945,10,spam
23945,12,spam
23945,23,none
23945,5,none
23945,17,none
23945,17,none
23945,19,none
23945,6,none
23945,15,none
23945,9,none
23945,7,none
23945,7,none
23945,7,none
23945,14,none
23945,6,none
23945,21,none
23945,19,spam
23945,18,none
23945,13,none
23945,7,none
23945,7,none
23945,13,none
23945,20,none
23945,22,none
23945,9,none
23945,17,none
23945,22,none
23945,15,none
23945,10,spam
23945,9,none
23945,20,none
23945,19,none
23945,8,none
23945,12,none
23945,8,none
23945,13,spam
23945,19,none
23945,14,spam
23945,14,none
23945,21,none
23945,4,none
23945,17,none
23945,14,none
23945,15,none
23945,19,none
23945,16,none
23945,10,spam
23945,12,none
23945,15,none
23945,19,none
23945,16,none
23945,17,none
23945,16,none
23945,15,spam
23945,14,none
23945,14,none
23945,4,none
23945,22,none
23945,19,none
23945,13,none
23945,12,spam
23945,19,none
23945,21,none
23945,8,none
23945,13,spam
23945,16,none
23945,17,none
23945,15,none
23945,5,spam
23945,4,none
23945,23,none
23945,12,none
23945,15,none
23945,17,none
23945,18,none
23945,9,none
23945,8,none
23945,8,none
23945,22,none
23945,17,none
23945,13,none
23945,21,none
23945,14,none
23945,18,none
23945,9,none
23945,21,none
23945,6,none
23945,17,none
23945,6,none
23945,18,none
23945,6,none
23945,8,spam
23945,15,none
23945,18,none
23945,12,none
23945,5,none
23945,9,none
23945,9,none
23945,13,none
23945,10,none
23945,5,none
23945,21,none
23945,23,none
23945,5,spam
23945,18,none
23945,20,none
23945,14,none
23945,12,none
23945,21,none
23945,8,none
23945,5,none
23945,17,none
23945,9,none
23945,13,none
23945,17,none
23945,14,spam
23945,17,none
23945,18,none
23945,22,none
23945,19,none
23945,20,none
23945,9,none
23945,11,none
23945,5,spam
23945,18,none
23945,20,none
23945,9,none
23945,9,none
23945,13,none
23945,16,none
23945,9,none
23945,21,none
23945,15,none
23945,15,none
23945,14,none
23945,19,none
23945,8,none
23945,11,spam
23945,18,none
23945,7,none
23945,8,spam
23945,15,none
23945,22,none
23945,6,none
23945,5,spam
23945,12,none
23945,12,none
23945,4,none
23945,6,none
23945,16,none
23945,14,spam
23945,13,none
23945,14,spam
23945,12,spam
23945,19,none
23945,16,none
23945,23,none
23945,19,none
23945,22,none
23945,14,none
23945,14,none
23945,12,none
23945,22,none
23945,6,none
23945,10,none
23945,18,none
23945,22,none
23945,9,none
23945,17,none
23945,6,none
23945,12,none
23945,18,none
23945,17,none
23945,10,none
23945,11,spam
23945,10,none
23945,9,none
23945,13,none
23945,11,none
23945,6,none
23945,14,spam
23945,10,none
23945,22,none
23945,23,none
23945,11,none
23945,23,none
23945,7,none
23945,10,none
23945,11,none
23945,12,none
23945,7,none
23945,16,spam
23945,23,none
23945,20,none
23945,17,none
23945,14,spam
23945,21,none
23945,10,none
23945,22,none
23945,7,none
23945,20,none
23945,12,none
23945,11,spam
23945,22,none
23945,14,none
23945,9,spam
23945,17,none
23945,10,spam
23945,15,none
23945,22,none
23945,8,none
23945,23,none
23945,17,none
23945,18,none
23945,22,none
23945,21,none
23945,17,none
23945,6,spam
23945,5,none
23945,8,none
23945,8,none
23945,21,none
23945,12,none
23945,13,none
23945,9,none
23945,19,none
23945,18,none
23945,7,none
23945,15,none
23945,17,none
23945,8,none
23945,4,none
23945,16,none
23945,8,spam
23945,11,none
23945,19,spam
23945,5,none
23945,14,spam
23945,16,none
23945,12,none
23945,4,none
23945,12,none
23945,8,none
29135,73,none
29135,49,none
29135,82,none
29135,85,none
29135,60,none
29135,70,none
29135,74,none
29135,63,none
29135,47,good
29135,40,none
30865,23,none
30865,51,none
30865,35,none
30865,68,none
30865,71,none
30865,38,none
30865,14,none
30865,66,none
30865,58,none
30865,64,none
30865,34,none
30865,28,none
30865,32,none
30865,24,none
30865,64,none
30865,71,none
30865,65,none
30865,31,none
30865,28,none
30865,47,none
30865,67,none
30865,26,none
30865,55,none
30865,18,none
30865,42,none
30865,71,none
30865,71,none
30865,35,none
30865,25,none
30865,15,none
30865,74,none
30865,54,none
30865,27,none
30865,65,none
30865,39,none
30865,68,none
30865,47,none
30865,39,none
30865,48,none
30865,39,none
30865,29,none
30865,62,none
30865,65,none
30865,13,none
30865,17,none
30865,64,none
30865,53,none
30865,40,none
30865,26,none
30865,54,none
30865,29,none
30865,30,none
30865,21,none
30865,66,none
30865,41,none
30865,72,none
30865,16,none
30865,50,none
30865,71,none
30865,16,none
30865,46,none
30865,20,none
30865,36,none
30865,45,none
30865,43,none
30865,68,none
30865,31,none
30865,46,none
30865,57,none
30865,61,none
30865,53,none
30865,25,none
30865,62,none
30865,18,none
30865,21,none
30865,72,none
30865,59,none
30865,30,none
30865,56,none
30865,70,none
30865,55,none
30865,31,none
30865,56,none
30865,52,none
30865,50,none
30865,53,none
30865,37,none
30865,18,none
30865,73,none
30865,69,none
30865,20,none
30865,43,none
30865,60,none
30865,37,none
30865,41,none
28781,14,none
28781,8,spam
28781,19,none
28781,9,spam
28781,15,none
28781,5,none
28781,12,none
28781,9,none
28781,11,none
28781,10,spam
28781,13,none
28781,13,none
28781,5,none
28781,21,none
28781,7,none
28781,11,none
28781,14,none
28781,18,none
28781,13,none
28781,7,none
28781,6,none
28781,17,none
28781,4,none
28781,22,none
28781,19,none
28781,14,spam
28781,19,none
28781,21,none
28781,23,none
28781,11,none
28781,16,none
28781,11,none
28781,9,none
28781,19,none
28781,10,none
28781,11,none
28781,7,spam
28781,16,none
28781,16,none
28781,21,none
28781,10,none
28781,8,none
28781,21,none
28781,17,none
28781,15,none
28781,7,none
28781,6,none
28781,6,none
28781,14,none
28781,18,none
28781,7,none
28781,21,none
28781,12,none
28781,23,none
28781,10,none
28781,21,none
28781,10,none
28781,15,none
28781,17,none
28781,7,none
28781,17,none
28781,7,none
28781,13,none
28781,22,none
28781,15,none
28781,4,spam
28781,18,none
28781,12,spam
28781,7,none
28781,16,none
28781,22,none
28781,15,none
28781,4,none
28781,19,none
28781,15,none
28781,12,none
28781,13,spam
28781,6,none
28781,10,none
28781,14,none
28781,17,none
28781,19,none
28781,7,none
28781,6,none
28781,10,none
28781,14,spam
28781,10,spam
28781,11,none
28781,18,spam
28781,10,none
28781,9,spam
28781,4,none
28781,10,none
28781,20,none
28781,14,none
28781,12,spam
28781,15,spam
28781,18,none
28781,15,none
28781,16,none
28781,23,none
28781,15,none
28781,18,none
28781,23,none
28781,19,none
28781,17,none
28781,21,none
28781,6,none
28781,14,none
28781,16,none
28781,8,spam
28781,8,none
28781,17,none
28781,12,none
28781,22,none
28781,8,none
28781,11,none
28781,6,none
28781,5,spam
28781,14,none
28781,18,none
28781,17,none
28781,11,none
28781,11,none
28781,23,none
28781,8,spam
28781,15,none
28781,18,none
28781,9,spam
28781,14,none
28781,20,none
28781,9,none
28781,14,spam
28781,5,spam
28781,5,spam
28781,12,none
28781,21,none
28781,20,none
28781,4,none
28781,5,spam
28781,6,none
28781,8,none
28781,23,none
28781,7,spam
28781,8,none
28781,21,none
28781,22,none
28781,14,none
28781,11,none
28781,13,none
28781,14,spam
28781,11,none
28781,4,none
28781,10,spam
28781,7,none
28781,19,none
28781,10,spam
28781,10,none
28781,14,none
28781,6,spam
28781,23,none
28781,23,none
28781,14,none
28781,22,none
28781,17,none
28781,18,none
28781,17,none
28781,5,none
28781,4,none
28781,6,spam
28781,16,none
28781,11,none
28781,19,none
28781,17,none
28781,5,none
28781,14,none
28781,21,none
28781,13,none
28781,4,spam
28781,8,none
28781,8,none
28781,4,none
28781,23,none
28781,5,none
28781,4,none
28781,8,spam
28781,21,none
28781,9,spam
28781,12,none
28781,10,none
28781,5,none
28781,14,none
28781,20,none
28781,21,none
28781,10,none
28781,7,none
28781,15,none
28781,10,none
28781,18,none
28781,22,none
28781,16,none
28781,22,none
28781,20,none
28781,15,none
28781,8,none
28781,10,none
28781,20,none
28781,22,none
28781,16,none
28781,14,none
28781,9,none
28781,9,none
28781,21,none
28781,21,none
28781,21,none
28781,10,spam
28781,13,none
28781,20,none
28781,8,none
28781,14,none
28781,5,none
28781,8,none
28781,18,none
28781,14,none
28781,9,none
28781,15,none
28781,15,none
28781,21,none
28781,4,none
28781,13,spam
28781,7,spam
28781,9,spam
28781,12,none
28781,7,none
28781,19,none
28781,4,none
28781,8,none
28781,9,none
28781,23,none
28781,8,none
28781,20,none
28781,19,none
28781,14,none
28781,4,none
28781,15,none
28781,7,none
28781,6,none
28781,20,none
28781,21,none
28781,12,none
28781,23,none
28781,10,none
28781,5,spam
28781,20,none
28781,22,none
28781,9,none
28781,22,none
28781,13,none
28781,12,none
28781,15,none
28781,16,none
28781,15,none
28781,12,none
28781,12,spam
28781,9,none
28781,11,none
28781,18,none
28781,11,none
28781,20,none
28781,23,none
28781,19,none
28781,16,none
28781,22,none
28781,7,none
28781,8,none
28781,12,none
28781,15,spam
28781,11,none
28781,20,none
28781,15,none
28781,8,none
28781,22,none
28781,10,none
28781,5,none
28781,12,spam
28781,11,none
28781,15,none
28781,23,none
28781,22,none
28781,6,none
28781,19,none
28781,17,none
28781,14,none
28781,9,none
28781,16,spam
28781,23,none
28781,14,spam
28781,19,none
28781,13,spam
28781,13,none
28781,9,none
28781,19,none
28781,7,none
28781,15,none
28781,17,none
28781,12,none
28781,11,none
28781,22,none
28781,18,spam
28781,5,none
28781,12,none
28781,11,none
28781,11,none
28781,11,none
28781,9,none
28781,8,none
28781,17,none
28781,5,none
28781,20,none
28781,9,none
28781,21,none
28781,11,none
28781,21,none
28781,9,none
28781,5,none
28781,14,none
28781,8,none
28781,15,none
28781,12,spam
28781,17,none
28781,17,none
28781,8,none
28781,23,none
28781,9,none
28781,14,none
28781,11,none
28781,19,none
28781,9,spam
28781,18,none
28781,11,none
28781,16,spam
28781,17,none
28781,17,none
28781,9,none
28781,4,none
28781,22,none
28781,17,none
28781,16,none
28781,21,none
28781,22,none
28781,19,none
28781,4,none
28781,23,none
28781,9,none
28781,20,none
28781,21,none
28781,18,none
28781,16,none
28781,8,none
28781,19,none
28781,17,none
28781,18,none
28781,7,none
28781,19,none
28781,10,none
28781,17,none
28781,16,none
28781,17,none
28781,14,none
28781,13,none
28781,4,none
28781,21,none
28781,17,none
28781,9,none
28781,12,none
28781,18,none
28781,15,spam
28781,4,none
28781,11,none
28781,15,none
28781,5,none
28781,20,none
28781,22,none
28781,9,none
28781,8,spam
28781,20,none
28781,9,spam
28781,22,none
28781,11,none
28781,17,none
28781,13,spam
28781,21,none
28781,11,spam
28781,14,none
28781,8,none
28781,8,spam
28781,9,none
28781,21,none
28781,18,spam
28781,9,none
28781,14,none
28781,8,none
28781,4,none
28781,19,none
28781,18,none
28781,23,none
28781,23,none
28781,22,none
28781,17,none
28781,8,none
28781,19,spam
28781,8,none
28781,15,spam
28781,11,none
28781,21,none
28781,8,none
28781,17,spam
28781,12,none
28781,12,none
28781,13,none
28781,19,none
28781,4,none
28781,12,none
28781,9,none
28781,8,none
28781,4,none
28781,8,spam
28781,8,none
28781,4,none
28781,7,none
28781,8,none
28781,5,spam
28781,8,spam
28781,18,none
28781,9,none
28781,9,none
28781,19,spam
28781,22,none
28781,11,none
28781,18,spam
28781,10,none
28781,23,none
28781,5,spam
28781,21,none
28781,15,none
28781,21,none
28781,12,none
28781,17,spam
28781,12,none
28781,9,none
28781,14,none
28781,13,none
28781,15,none
28781,23,none
28781,5,none
28781,9,none
28781,14,none
28781,10,none
28781,17,none
28781,9,none
28781,10,none
28781,19,none
28781,14,none
28781,16,none
28781,22,none
28781,21,none
28781,15,none
28781,16,spam
28781,15,none
28781,12,none
28781,20,none
28781,14,spam
28781,7,none
28781,7,none
28781,11,none
28781,11,none
28781,15,none
28781,5,none
28781,16,none
28781,19,none
28781,16,none
28781,21,none
28781,21,none
28781,6,none
28781,20,none
28781,14,none
28781,12,none
28781,19,none
28781,8,none
28781,23,none
28781,11,none
28781,4,none
28781,23,none
28781,21,none
28781,23,none
28781,18,none
28781,5,none
28781,14,none
28781,13,none
28781,22,none
28781,6,none
28781,20,none
28781,9,none
28781,7,none
28781,4,none
28781,23,none
28781,6,none
28781,22,none
28781,16,none
28781,20,none
28781,6,none
28781,8,none
28781,5,none
28781,9,none
28781,23,none
28781,18,none
28781,9,none
28781,19,none
28781,15,spam
28781,4,none
28781,19,none
28781,10,none
28781,22,none
28781,5,none
28781,12,none
28781,8,none
28781,11,none
28781,15,none
28781,18,spam
28781,22,none
28781,23,none
28781,18,none
28781,21,none
28781,7,spam
28781,12,none
28781,8,none
28781,16,none
28781,19,none
28781,6,none
28781,18,none
28781,6,none
28781,15,spam
28781,8,none
28781,15,none
28781,11,none
28781,18,none
28781,14,none
28781,18,none
28781,22,none
28781,20,none
28781,4,none
28781,23,none
28781,17,none
28781,13,none
28781,17,spam
28781,8,none
28781,22,none
28781,21,none
28781,7,spam
28781,6,none
28781,6,spam
28781,4,none
28781,20,none
28781,10,none
28781,15,none
28781,22,none
28781,12,none
28781,10,none
28781,22,none
28781,15,none
28781,14,none
28781,5,spam
28781,19,none
28781,18,none
28781,9,none
28781,12,spam
28781,11,none
28781,9,spam
28781,14,none
28781,17,none
28781,16,none
28781,5,none
28781,7,none
28781,20,none
28781,16,none
28781,4,none
28781,9,none
28781,7,none
28781,14,none
28781,18,spam
28781,6,none
28781,8,none
28781,5,spam
28781,18,none
28781,21,none
28781,20,none
28781,6,spam
28781,22,none
28781,7,none
28781,16,none
28781,15,none
28781,7,none
28781,9,none
28781,14,none
28781,21,none
28781,4,none
28781,12,none
28781,15,none
28781,14,spam
28781,12,none
28781,16,none
28781,8,none
28781,17,none
28781,7,none
28781,21,none
28781,10,none
28781,20,none
28781,16,none
28781,19,none
28781,13,none
28781,20,none
28781,20,none
28781,12,none
28781,9,none
28781,6,none
28781,23,none
28781,23,none
28781,13,spam
28781,19,none
28781,13,none
28781,18,none
28781,13,none
28781,22,none
28781,7,none
28781,15,spam
28781,5,spam
28781,5,none
28781,19,none
28781,18,none
28781,17,none
28781,4,none
28781,12,none
28781,16,none
28781,19,spam
28781,20,none
28781,22,none
28781,7,none
28781,7,none
28781,8,spam
28781,10,none
28781,17,none
28781,13,none
28781,6,none
28781,4,none
28781,4,none
28781,17,none
28781,23,none
28781,10,none
28781,5,none
28781,17,none
28781,19,none
28781,13,none
28781,10,none
28781,8,none
28781,11,none
28781,5,none
28781,12,none
28781,23,none
28781,15,none
28781,10,spam
28781,19,none
28781,13,none
28781,22,none
28781,11,none
28781,12,spam
28781,9,none
28781,4,none
28781,17,none
28781,12,none
28781,7,none
28781,6,spam
28781,8,none
28781,21,none
28781,5,none
28781,21,none
28781,4,none
28781,8,none
28781,17,none
28781,8,none
28781,20,none
28781,20,none
28781,11,spam
28781,19,spam
28781,14,none
28781,7,none
28781,9,none
28781,22,none
28781,22,none
28781,12,none
28781,13,none
28781,7,none
28781,13,none
28781,19,none
28781,19,none
28781,11,none
28781,15,none
28781,11,none
28781,4,none
28781,20,none
28781,7,none
28781,15,none
28781,23,none
28781,17,none
28781,5,none
28781,5,none
28781,22,none
28781,12,none
28781,21,none
28781,11,spam
28781,20,none
28781,20,none
28781,18,none
28781,19,none
28781,19,none
28781,5,spam
28781,7,none
28781,7,spam
28781,6,none
28781,4,none
28781,23,none
28781,19,none
28781,6,none
28781,17,none
28781,18,none
28781,19,none
28781,13,none
28781,17,none
28781,5,none
28781,8,none
28781,11,none
28781,15,none
28781,22,none
28781,21,none
28781,12,none
28781,19,none
28781,4,none
28781,5,spam
28781,11,none
28781,13,none
28781,5,none
28781,13,none
28781,7,none
28781,7,none
28781,17,none
28781,14,none
28781,17,none
28781,18,none
28781,20,none
28781,16,none
28781,9,spam
28781,22,none
28781,7,none
28781,5,spam
28781,17,none
28781,21,none
28781,8,none
28781,12,none
28781,14,none
28781,18,none
28781,7,none
28781,13,none
28781,15,none
28781,9,none
28781,7,none
28781,12,none
28781,10,none
28781,16,none
28781,20,none
28781,12,none
28781,11,none
28781,5,none
28781,5,none
28781,20,none
28781,11,none
28781,20,none
28781,13,none
28781,14,none
28781,23,none
28781,9,spam
28781,19,none
28781,10,none
28781,9,spam
28781,12,none
28781,4,spam
28781,17,none
28781,14,none
28781,23,none
28781,22,none
28781,10,spam
28781,19,none
28781,19,none
28781,5,none
28781,8,spam
28781,13,none
28781,21,none
28781,15,none
28781,22,none
28781,21,none
28781,8,none
28781,20,none
28781,18,none
28781,23,none
28781,9,none
28781,18,none
28781,15,none
28781,13,none
28781,20,none
28781,12,none
28781,6,none
28781,7,spam
28781,4,none
28781,12,none
28781,6,none
28781,21,none
28781,4,none
28781,6,none
28781,22,none
28781,5,spam
28781,17,spam
28781,4,none
28781,14,spam
28781,22,none
28781,18,none
28781,7,none
28781,16,none
28781,23,none
28781,9,none
28781,7,none
28781,18,none
28781,8,none
28781,23,none
28781,22,none
28781,23,none
28781,21,none
28781,22,none
28781,17,none
28781,8,none
28781,19,none
28781,15,none
28781,18,none
28781,22,none
28781,13,none
28781,15,none
28781,7,none
28781,21,none
28781,23,none
28781,11,none
28781,18,none
28781,4,none
28781,21,none
28781,21,none
28781,10,none
28781,21,none
28781,11,spam
28781,6,spam
28781,21,none
28781,17,none
28781,6,none
28781,6,spam
28781,16,spam
28781,17,none
28781,15,spam
28781,16,none
28781,23,none
28781,17,spam
28781,11,none
28781,22,none
28781,8,spam
28781,9,none
28781,17,none
28781,22,none
28781,18,none
28781,6,spam
28781,12,none
28781,11,none
28781,20,none
28781,23,none
28781,13,none
28781,10,none
28781,12,none
28781,16,none
28781,14,none
28781,20,none
28781,10,none
28781,22,none
28781,4,none
28781,16,none
28781,21,none
28781,19,none
28781,23,none
28781,8,none
28781,4,none
28781,6,none
28781,21,none
28781,16,none
28781,21,none
28781,16,none
28781,6,none
28781,8,none
28781,15,none
28781,23,none
28781,23,none
28781,22,none
28781,16,none
28781,12,spam
28781,16,spam
28781,9,none
28781,7,none
28781,21,none
28781,22,none
28781,15,none
28781,20,none
28781,12,none
28781,17,spam
28781,11,none
28781,10,none
28781,18,none
28781,23,none
28781,22,none
28781,18,spam
28781,9,none
28781,8,none
28781,11,none
28781,22,none
28781,11,none
28781,15,none
28781,9,none
28781,22,none
28781,7,none
28781,12,spam
28781,13,none
28781,11,none
28781,16,none
28781,17,spam
28781,8,none
28781,9,none
28781,17,none
28781,20,none
28781,20,none
28781,12,none
28781,21,none
28781,14,none
28781,12,none
28781,4,none
28781,6,none
28781,13,none
28781,9,none
28781,17,none
28781,23,none
28781,8,none
28781,21,none
28781,5,none
28781,23,none
28781,7,none
28781,19,none
28781,15,none
28781,14,none
28781,6,none
28781,8,none
28781,4,spam
28781,19,none
28781,23,none
28781,20,none
28781,7,none
28781,20,none
28781,9,none
28781,18,none
28781,9,none
28781,4,none
28781,9,none
28781,20,none
28781,18,none
28781,17,none
28781,13,spam
28781,22,none
28781,13,none
28781,15,none
28781,4,none
28781,18,none
28781,18,none
28781,4,none
28781,6,none
28781,10,spam
28781,19,none
28781,12,none
28781,20,none
28781,22,none
28781,11,spam
28781,23,none
28781,17,none
28781,4,none
28781,21,none
28781,10,spam
28781,6,none
28781,13,none
28781,23,none
28781,11,none
28781,19,none
28781,19,none
28781,9,none
28781,17,none
28781,23,none
28781,10,none
28781,5,none
28781,10,none
28781,11,none
28781,6,none
28781,14,none
28781,22,none
28781,8,spam
28781,13,none
28781,14,spam
28781,22,none
28781,5,none
28781,22,none
28781,20,none
28781,23,none
28781,22,none
28781,21,none
28781,17,none
28781,12,none
28781,21,none
28781,4,none
28781,7,none
28781,15,none
28781,16,none
28781,10,none
28781,22,none
28781,15,none
28781,13,none
28781,19,none
28781,6,none
28781,18,spam
28781,20,none
28781,11,spam
28781,13,none
28781,20,none
28781,22,none
28781,13,none
28781,16,none
28781,19,none
28781,5,none
28781,12,none
28781,22,none
28781,4,spam
28781,7,none
28781,20,none
28781,8,none
28781,15,none
28781,19,none
28781,17,none
28781,13,none
28781,11,spam
28781,7,none
28781,14,none
28781,14,none
28781,19,none
28781,7,none
28781,8,none
28781,17,none
28781,23,none
28781,6,none
28781,9,none
28781,11,none
28781,16,none
28781,17,spam
28781,5,spam
28781,9,none
28781,14,spam
28781,16,spam
28781,22,none
28781,19,none
28781,6,spam
28781,16,none
28781,10,none
28781,14,none
28781,10,none
28781,6,none
28781,4,spam
28781,17,spam
28781,12,none
28781,11,none
28781,10,none
28781,10,none
28781,15,spam
28781,7,none
28781,5,none
28781,15,none
28781,16,none
28781,12,none
28781,10,spam
28781,22,none
28781,17,none
28781,11,none
28781,6,none
28781,13,none
28781,7,none
28781,14,none
28781,19,none
28781,6,none
28781,5,none
28781,14,none
28781,6,none
28781,4,none
28781,10,none
28781,10,none
28781,18,none
28781,6,none
28781,12,none
28781,8,none
28781,17,none
28781,5,none
28781,6,none
28781,13,none
28781,14,none
28781,9,none
28781,17,spam
28781,14,none
28781,9,none
28781,13,none
28781,11,none
28781,23,none
28781,12,none
28781,23,none
28781,10,spam
28781,4,spam
28781,16,none
28781,19,none
28781,14,none
28781,4,none
28781,12,spam
28781,9,spam
28781,7,none
28781,5,none
28781,9,none
28781,19,none
28781,18,none
28781,19,spam
28781,15,none
28781,4,spam
28781,4,none
28781,18,none
28781,16,none
28781,9,none
28781,20,none
28781,13,spam
28781,13,none
28781,19,none
28781,7,none
28781,6,none
28781,13,none
28781,8,none
28781,4,none
28781,21,none
28781,22,none
28781,4,none
28781,15,none
28781,17,none
28781,19,none
28781,19,none
28781,8,none
28781,16,none
28781,5,none
28781,19,none
28781,23,none
28781,14,none
28781,12,none
28781,22,none
28781,5,spam
28781,17,none
28781,12,none
28781,15,none
28781,23,none
28781,15,none
28781,18,none
28781,23,none
28781,20,none
28781,8,none
28781,17,spam
28781,21,none
28781,12,none
28781,16,none
28781,9,none
28781,21,none
28781,13,none
28781,18,none
28781,7,none
28781,6,spam
28781,19,none
28781,9,none
28781,15,spam
28781,13,none
28781,19,none
28781,20,none
28781,5,none
28781,16,none
28781,16,none
28781,15,none
28781,13,none
28781,13,none
28781,9,none
28781,10,none
28781,10,none
28781,7,none
28781,14,spam
28781,23,none
28781,6,none
28781,15,none
28781,21,none
28781,13,none
28781,4,none
28781,15,none
28781,14,spam
28781,5,none
28781,14,none
28781,12,none
28781,19,spam
28781,7,none
28781,10,spam
28781,8,none
28781,19,spam
28781,8,none
28781,7,none
28781,23,none
28781,11,none
28781,18,none
28781,18,spam
28781,6,none
28781,7,none
28781,19,none
28781,13,none
28781,9,none
28781,17,spam
28781,8,spam
28781,4,none
28781,4,none
28781,19,none
28781,5,none
28781,4,none
28781,12,none
28781,19,none
28781,9,none
28781,5,none
28781,19,none
28781,13,none
28781,13,none
28781,23,none
28781,16,none
28781,7,none
28781,11,none
28781,10,none
28781,9,none
28781,14,none
28781,13,none
28781,10,none
28781,22,none
28781,14,none
28781,16,none
28781,11,none
28781,17,none
28781,10,none
28781,17,none
28781,4,spam
28781,16,spam
28781,7,none
28781,16,none
28781,18,spam
28781,14,none
28781,18,none
28781,13,none
28781,10,none
28781,4,none
28781,6,none
28781,5,none
28781,18,none
28781,9,none
28781,23,none
28781,23,none
28781,20,none
28781,5,spam
28781,21,none
28781,14,none
28781,11,spam
28781,5,none
28781,18,none
28781,7,none
28781,10,none
28781,17,none
28781,20,none
28781,6,none
28781,21,none
28781,4,none
28781,10,none
28781,9,none
28781,22,none
28781,18,none
28781,19,none
28781,9,spam
28781,13,none
28781,14,none
28781,5,none
28781,10,none
28781,4,none
28781,13,none
28781,4,spam
28781,14,none
28781,15,none
28781,5,none
28781,11,none
28781,17,none
28781,18,none
28781,22,none
28781,21,none
28781,14,none
28781,22,none
28781,23,none
28781,11,none
28781,22,none
28781,4,none
28781,8,none
28781,21,none
28781,10,none
28781,14,none
28781,13,none
28781,8,spam
28781,9,none
28781,10,none
28781,10,none
28781,10,none
28781,22,none
28781,18,none
28781,5,none
28781,8,none
28781,23,none
28781,23,none
28781,9,none
28781,9,spam
28781,6,none
28781,16,none
28781,4,none
28781,7,none
28781,23,none
28781,15,none
28781,17,none
28781,13,none
28781,17,none
28781,10,none
28781,17,none
28781,23,none
28781,16,none
28781,5,spam
28781,20,none
28781,5,none
28781,17,none
28781,13,none
28781,18,spam
28781,17,none
28781,23,none
28781,5,none
28781,17,spam
28781,9,none
28781,15,spam
28781,20,none
28781,5,none
28781,9,none
28781,19,none
28781,4,none
28781,23,none
28781,18,none
28781,12,none
28781,6,none
28781,6,none
28781,15,spam
28781,13,none
28781,12,none
28781,17,none
28781,16,none
28781,20,none
28781,18,none
28781,18,none
28781,8,none
28781,22,none
28781,7,spam
28781,20,none
28781,11,none
28781,12,none
28781,13,none
28781,17,spam
28781,23,none
28781,13,none
28781,5,none
28781,17,none
28781,4,none
28781,23,none
28781,11,none
28781,16,none
28781,13,spam
28781,23,none
28781,12,spam
28781,16,none
28781,11,none
28781,21,none
28781,11,none
28781,10,spam
28781,20,none
28781,10,none
28781,8,none
28781,14,none
28781,13,none
28781,15,none
28781,10,none
28781,16,spam
28781,13,none
28781,8,none
28781,17,none
28781,15,none
28781,17,none
28781,22,none
28781,11,none
28781,15,spam
28781,18,none
28781,17,none
28781,5,none
28781,10,none
28781,9,spam
28781,22,none
28781,19,spam
28781,10,none
28781,20,none
28781,4,none
28781,14,none
28781,13,none
28781,5,none
28781,22,none
28781,4,none
28781,20,none
28781,8,none
28781,22,none
28781,20,none
28781,9,spam
28781,9,spam
28781,23,none
28781,14,none
28781,11,none
28781,11,none
28781,5,spam
28781,18,none
28781,23,none
28781,18,none
28781,21,none
28781,9,none
28781,7,none
28781,6,spam
28781,4,none
28781,16,none
28781,9,spam
28781,8,none
28781,23,none
28781,7,none
28781,15,none
28781,13,spam
28781,20,none
28781,19,none
28781,4,none
28781,12,none
28781,12,none
28781,6,spam
28781,14,none
